ID,Title
hsa-miR-30e-3p,miRTarBase_hsa-miR-30e-3p
mmu-miR-1195,miRTarBase_mmu-miR-1195
hsa-miR-668-5p,miRTarBase_hsa-miR-668-5p
hsa-miR-1184,miRTarBase_hsa-miR-1184
hsa-miR-135b-5p,miRTarBase_hsa-miR-135b-5p
hsa-miR-432-3p,miRTarBase_hsa-miR-432-3p
hsa-miR-24-1-5p,miRTarBase_hsa-miR-24-1-5p
hsa-miR-4794,miRTarBase_hsa-miR-4794
hsa-miR-5695,miRTarBase_hsa-miR-5695
mmu-miR-450b-3p,miRTarBase_mmu-miR-450b-3p
hsa-miR-3174,miRTarBase_hsa-miR-3174
mmu-miR-10a-5p,miRTarBase_mmu-miR-10a-5p
hsa-miR-4650-5p,miRTarBase_hsa-miR-4650-5p
hsa-miR-3942-5p,miRTarBase_hsa-miR-3942-5p
hsa-miR-4644,miRTarBase_hsa-miR-4644
hsa-miR-1245b-3p,miRTarBase_hsa-miR-1245b-3p
hsa-miR-182-3p,miRTarBase_hsa-miR-182-3p
hsa-miR-660-3p,miRTarBase_hsa-miR-660-3p
mmu-miR-3092-3p,miRTarBase_mmu-miR-3092-3p
hsa-miR-4464,miRTarBase_hsa-miR-4464
hsa-miR-4783-3p,miRTarBase_hsa-miR-4783-3p
mmu-miR-674-5p,miRTarBase_mmu-miR-674-5p
mmu-miR-467f,miRTarBase_mmu-miR-467f
hsa-miR-5572,miRTarBase_hsa-miR-5572
hsa-miR-4729,miRTarBase_hsa-miR-4729
mmu-miR-3470b,miRTarBase_mmu-miR-3470b
mmu-miR-669i,miRTarBase_mmu-miR-669i
hsa-miR-4520-3p,miRTarBase_hsa-miR-4520-3p
mmu-miR-590-3p,miRTarBase_mmu-miR-590-3p
hsa-miR-6845-3p,miRTarBase_hsa-miR-6845-3p
hsa-miR-372-5p,miRTarBase_hsa-miR-372-5p
hsa-miR-523-5p,miRTarBase_hsa-miR-523-5p
hsa-miR-6751-3p,miRTarBase_hsa-miR-6751-3p
mmu-miR-465c-3p,miRTarBase_mmu-miR-465c-3p
hsa-miR-576-3p,miRTarBase_hsa-miR-576-3p
hsa-miR-6812-5p,miRTarBase_hsa-miR-6812-5p
hsa-miR-7975,miRTarBase_hsa-miR-7975
mmu-miR-338-3p,miRTarBase_mmu-miR-338-3p
hsa-miR-1913,miRTarBase_hsa-miR-1913
hsa-miR-193b-5p,miRTarBase_hsa-miR-193b-5p
mmu-miR-1946b,miRTarBase_mmu-miR-1946b
hsa-miR-515-5p,miRTarBase_hsa-miR-515-5p
hsa-miR-4722-5p,miRTarBase_hsa-miR-4722-5p
mmu-miR-290a-5p,miRTarBase_mmu-miR-290a-5p
mmu-miR-669a-3p,miRTarBase_mmu-miR-669a-3p
hsa-miR-557,miRTarBase_hsa-miR-557
hsa-miR-4468,miRTarBase_hsa-miR-4468
hsa-miR-585-3p,miRTarBase_hsa-miR-585-3p
hsa-miR-5190,miRTarBase_hsa-miR-5190
hsa-miR-7850-5p,miRTarBase_hsa-miR-7850-5p
hsa-miR-127-5p,miRTarBase_hsa-miR-127-5p
hsa-miR-6746-5p,miRTarBase_hsa-miR-6746-5p
hsa-miR-3145-3p,miRTarBase_hsa-miR-3145-3p
hsa-miR-548ak,miRTarBase_hsa-miR-548ak
hsa-miR-2116-3p,miRTarBase_hsa-miR-2116-3p
hsa-miR-5195-3p,miRTarBase_hsa-miR-5195-3p
mmu-miR-1941-3p,miRTarBase_mmu-miR-1941-3p
mmu-miR-3076-3p,miRTarBase_mmu-miR-3076-3p
hsa-miR-4451,miRTarBase_hsa-miR-4451
hsa-miR-8065,miRTarBase_hsa-miR-8065
hsa-miR-6740-5p,miRTarBase_hsa-miR-6740-5p
hsa-miR-6790-5p,miRTarBase_hsa-miR-6790-5p
hsa-miR-6786-5p,miRTarBase_hsa-miR-6786-5p
mmu-miR-296-3p,miRTarBase_mmu-miR-296-3p
mmu-miR-666-3p,miRTarBase_mmu-miR-666-3p
hsa-miR-1914-3p,miRTarBase_hsa-miR-1914-3p
hsa-miR-6515-3p,miRTarBase_hsa-miR-6515-3p
hsa-miR-6830-5p,miRTarBase_hsa-miR-6830-5p
hsa-miR-6836-5p,miRTarBase_hsa-miR-6836-5p
hsa-miR-5196-3p,miRTarBase_hsa-miR-5196-3p
hsa-miR-517c-3p,miRTarBase_hsa-miR-517c-3p
hsa-miR-6735-5p,miRTarBase_hsa-miR-6735-5p
mmu-miR-878-3p,miRTarBase_mmu-miR-878-3p
mmu-miR-1897-3p,miRTarBase_mmu-miR-1897-3p
hsa-miR-503-5p,miRTarBase_hsa-miR-503-5p
hsa-miR-5585-5p,miRTarBase_hsa-miR-5585-5p
hsa-miR-4463,miRTarBase_hsa-miR-4463
hsa-miR-4321,miRTarBase_hsa-miR-4321
mmu-miR-465b-3p,miRTarBase_mmu-miR-465b-3p
mmu-miR-335-5p,miRTarBase_mmu-miR-335-5p
hsa-miR-365b-5p,miRTarBase_hsa-miR-365b-5p
mmu-miR-1964-5p,miRTarBase_mmu-miR-1964-5p
hsa-miR-6755-5p,miRTarBase_hsa-miR-6755-5p
hsa-miR-4449,miRTarBase_hsa-miR-4449
hsa-miR-376c-5p,miRTarBase_hsa-miR-376c-5p
hsa-miR-6837-3p,miRTarBase_hsa-miR-6837-3p
hsa-miR-6718-5p,miRTarBase_hsa-miR-6718-5p
mmu-miR-291b-5p,miRTarBase_mmu-miR-291b-5p
mmu-miR-770-5p,miRTarBase_mmu-miR-770-5p
hsa-miR-6857-3p,miRTarBase_hsa-miR-6857-3p
hsa-miR-4516,miRTarBase_hsa-miR-4516
hsa-miR-3130-3p,miRTarBase_hsa-miR-3130-3p
hsa-miR-429,miRTarBase_hsa-miR-429
hsa-miR-6865-5p,miRTarBase_hsa-miR-6865-5p
hsa-miR-671-3p,miRTarBase_hsa-miR-671-3p
hsa-miR-873-3p,miRTarBase_hsa-miR-873-3p
mmu-miR-181d-5p,miRTarBase_mmu-miR-181d-5p
hsa-miR-6773-5p,miRTarBase_hsa-miR-6773-5p
hsa-miR-5787,miRTarBase_hsa-miR-5787
hsa-miR-3683,miRTarBase_hsa-miR-3683
hsa-miR-4787-3p,miRTarBase_hsa-miR-4787-3p
hsa-miR-548d-3p,miRTarBase_hsa-miR-548d-3p
mmu-miR-448-5p,miRTarBase_mmu-miR-448-5p
hsa-miR-324-5p,miRTarBase_hsa-miR-324-5p
mmu-miR-546,miRTarBase_mmu-miR-546
hsa-miR-7152-5p,miRTarBase_hsa-miR-7152-5p
hsa-miR-7112-5p,miRTarBase_hsa-miR-7112-5p
hsa-miR-376a-3p,miRTarBase_hsa-miR-376a-3p
hsa-miR-4507,miRTarBase_hsa-miR-4507
hsa-miR-3155a,miRTarBase_hsa-miR-3155a
hsa-miR-4267,miRTarBase_hsa-miR-4267
hsa-miR-433-3p,miRTarBase_hsa-miR-433-3p
hsa-miR-6511b-3p,miRTarBase_hsa-miR-6511b-3p
hsa-miR-6778-5p,miRTarBase_hsa-miR-6778-5p
hsa-miR-380-5p,miRTarBase_hsa-miR-380-5p
hsa-miR-6886-5p,miRTarBase_hsa-miR-6886-5p
hsa-miR-4735-5p,miRTarBase_hsa-miR-4735-5p
hsa-miR-4690-5p,miRTarBase_hsa-miR-4690-5p
hsa-miR-7854-3p,miRTarBase_hsa-miR-7854-3p
hsa-miR-3663-3p,miRTarBase_hsa-miR-3663-3p
mmu-miR-3096b-3p,miRTarBase_mmu-miR-3096b-3p
hsa-miR-5586-3p,miRTarBase_hsa-miR-5586-3p
hsa-miR-6871-5p,miRTarBase_hsa-miR-6871-5p
hsa-miR-6863,miRTarBase_hsa-miR-6863
hsa-miR-7106-3p,miRTarBase_hsa-miR-7106-3p
hsa-miR-615-3p,miRTarBase_hsa-miR-615-3p
hsa-miR-572,miRTarBase_hsa-miR-572
hsa-miR-3065-3p,miRTarBase_hsa-miR-3065-3p
mmu-miR-466c-5p,miRTarBase_mmu-miR-466c-5p
hsa-miR-548h-3p,miRTarBase_hsa-miR-548h-3p
hsa-miR-4726-3p,miRTarBase_hsa-miR-4726-3p
hsa-miR-365a-5p,miRTarBase_hsa-miR-365a-5p
hsa-miR-598-3p,miRTarBase_hsa-miR-598-3p
mmu-miR-375-3p,miRTarBase_mmu-miR-375-3p
hsa-miR-3160-5p,miRTarBase_hsa-miR-3160-5p
hsa-miR-6847-5p,miRTarBase_hsa-miR-6847-5p
hsa-miR-3120-3p,miRTarBase_hsa-miR-3120-3p
hsa-miR-1238-3p,miRTarBase_hsa-miR-1238-3p
hsa-miR-579-3p,miRTarBase_hsa-miR-579-3p
hsa-miR-642b-3p,miRTarBase_hsa-miR-642b-3p
hsa-miR-520h,miRTarBase_hsa-miR-520h
hsa-miR-603,miRTarBase_hsa-miR-603
hsa-miR-1291,miRTarBase_hsa-miR-1291
hsa-miR-222-3p,miRTarBase_hsa-miR-222-3p
hsa-miR-5699-3p,miRTarBase_hsa-miR-5699-3p
hsa-miR-6506-3p,miRTarBase_hsa-miR-6506-3p
hsa-miR-892c-5p,miRTarBase_hsa-miR-892c-5p
mmu-miR-712-5p,miRTarBase_mmu-miR-712-5p
hsa-miR-6762-5p,miRTarBase_hsa-miR-6762-5p
hsa-miR-362-3p,miRTarBase_hsa-miR-362-3p
hsa-miR-3120-5p,miRTarBase_hsa-miR-3120-5p
hsa-miR-6514-3p,miRTarBase_hsa-miR-6514-3p
hsa-miR-6838-3p,miRTarBase_hsa-miR-6838-3p
hsa-miR-1301-5p,miRTarBase_hsa-miR-1301-5p
hsa-miR-154-5p,miRTarBase_hsa-miR-154-5p
hsa-miR-365b-3p,miRTarBase_hsa-miR-365b-3p
hsa-miR-8073,miRTarBase_hsa-miR-8073
hsa-miR-323b-5p,miRTarBase_hsa-miR-323b-5p
hsa-miR-3156-3p,miRTarBase_hsa-miR-3156-3p
hsa-miR-4747-3p,miRTarBase_hsa-miR-4747-3p
hsa-miR-520g-3p,miRTarBase_hsa-miR-520g-3p
hsa-miR-6774-3p,miRTarBase_hsa-miR-6774-3p
hsa-miR-7113-3p,miRTarBase_hsa-miR-7113-3p
hsa-miR-2052,miRTarBase_hsa-miR-2052
hsa-miR-181a-5p,miRTarBase_hsa-miR-181a-5p
hsa-miR-4703-3p,miRTarBase_hsa-miR-4703-3p
hsa-miR-3122,miRTarBase_hsa-miR-3122
hsa-miR-7843-5p,miRTarBase_hsa-miR-7843-5p
hsa-miR-6864-5p,miRTarBase_hsa-miR-6864-5p
hsa-miR-1302,miRTarBase_hsa-miR-1302
hsa-miR-4728-5p,miRTarBase_hsa-miR-4728-5p
hsa-miR-10b-5p,miRTarBase_hsa-miR-10b-5p
hsa-miR-766-3p,miRTarBase_hsa-miR-766-3p
hsa-miR-4524b-5p,miRTarBase_hsa-miR-4524b-5p
hsa-miR-6073,miRTarBase_hsa-miR-6073
mmu-miR-326-3p,miRTarBase_mmu-miR-326-3p
mmu-miR-505-5p,miRTarBase_mmu-miR-505-5p
hsa-miR-483-5p,miRTarBase_hsa-miR-483-5p
hsa-miR-1290,miRTarBase_hsa-miR-1290
hsa-miR-301a-3p,miRTarBase_hsa-miR-301a-3p
hsa-miR-4297,miRTarBase_hsa-miR-4297
hsa-miR-6874-3p,miRTarBase_hsa-miR-6874-3p
hsa-miR-3928-3p,miRTarBase_hsa-miR-3928-3p
hsa-miR-6770-3p,miRTarBase_hsa-miR-6770-3p
mmu-miR-1190,miRTarBase_mmu-miR-1190
hsa-miR-4292,miRTarBase_hsa-miR-4292
hsa-miR-575,miRTarBase_hsa-miR-575
hsa-miR-548e-5p,miRTarBase_hsa-miR-548e-5p
hsa-miR-144-3p,miRTarBase_hsa-miR-144-3p
hsa-miR-186-3p,miRTarBase_hsa-miR-186-3p
mmu-miR-199a-3p,miRTarBase_mmu-miR-199a-3p
hsa-miR-7977,miRTarBase_hsa-miR-7977
hsa-miR-593-5p,miRTarBase_hsa-miR-593-5p
hsa-miR-105-5p,miRTarBase_hsa-miR-105-5p
hsa-miR-4534,miRTarBase_hsa-miR-4534
hsa-miR-3917,miRTarBase_hsa-miR-3917
mmu-miR-125b-2-3p,miRTarBase_mmu-miR-125b-2-3p
hsa-miR-3664-3p,miRTarBase_hsa-miR-3664-3p
hsa-miR-664a-5p,miRTarBase_hsa-miR-664a-5p
hsa-miR-593-3p,miRTarBase_hsa-miR-593-3p
hsa-miR-553,miRTarBase_hsa-miR-553
hsa-miR-6887-3p,miRTarBase_hsa-miR-6887-3p
hsa-miR-3691-5p,miRTarBase_hsa-miR-3691-5p
hsa-miR-548ac,miRTarBase_hsa-miR-548ac
mmu-miR-3095-3p,miRTarBase_mmu-miR-3095-3p
mmu-miR-709,miRTarBase_mmu-miR-709
mmu-miR-804,miRTarBase_mmu-miR-804
hsa-miR-4330,miRTarBase_hsa-miR-4330
mmu-miR-181b-5p,miRTarBase_mmu-miR-181b-5p
hsa-miR-6870-5p,miRTarBase_hsa-miR-6870-5p
mmu-miR-1950,miRTarBase_mmu-miR-1950
hsa-miR-548ap-5p,miRTarBase_hsa-miR-548ap-5p
hsa-miR-324-3p,miRTarBase_hsa-miR-324-3p
hsa-miR-4513,miRTarBase_hsa-miR-4513
hsa-miR-3161,miRTarBase_hsa-miR-3161
mmu-miR-463-3p,miRTarBase_mmu-miR-463-3p
mmu-miR-128-3p,miRTarBase_mmu-miR-128-3p
mmu-miR-202-5p,miRTarBase_mmu-miR-202-5p
mmu-miR-344g-3p,miRTarBase_mmu-miR-344g-3p
mmu-miR-26a-5p,miRTarBase_mmu-miR-26a-5p
hsa-miR-4703-5p,miRTarBase_hsa-miR-4703-5p
hsa-miR-221-5p,miRTarBase_hsa-miR-221-5p
hsa-miR-5011-5p,miRTarBase_hsa-miR-5011-5p
mmu-miR-216b-5p,miRTarBase_mmu-miR-216b-5p
hsa-miR-1207-3p,miRTarBase_hsa-miR-1207-3p
hsa-miR-302c-5p,miRTarBase_hsa-miR-302c-5p
hsa-miR-6827-3p,miRTarBase_hsa-miR-6827-3p
hsa-miR-451b,miRTarBase_hsa-miR-451b
hsa-miR-6867-5p,miRTarBase_hsa-miR-6867-5p
hsa-miR-6084,miRTarBase_hsa-miR-6084
mmu-miR-468-3p,miRTarBase_mmu-miR-468-3p
hsa-miR-143-3p,miRTarBase_hsa-miR-143-3p
hsa-miR-490-3p,miRTarBase_hsa-miR-490-3p
hsa-miR-4722-3p,miRTarBase_hsa-miR-4722-3p
hsa-miR-3134,miRTarBase_hsa-miR-3134
hsa-miR-6772-5p,miRTarBase_hsa-miR-6772-5p
mmu-miR-148a-3p,miRTarBase_mmu-miR-148a-3p
hsa-miR-197-5p,miRTarBase_hsa-miR-197-5p
mmu-miR-3113-5p,miRTarBase_mmu-miR-3113-5p
hsa-miR-8052,miRTarBase_hsa-miR-8052
hsa-miR-3925-5p,miRTarBase_hsa-miR-3925-5p
hsa-miR-4433b-3p,miRTarBase_hsa-miR-4433b-3p
hsa-miR-3688-5p,miRTarBase_hsa-miR-3688-5p
hsa-miR-4443,miRTarBase_hsa-miR-4443
hsa-miR-1229-5p,miRTarBase_hsa-miR-1229-5p
hsa-miR-376b-5p,miRTarBase_hsa-miR-376b-5p
hsa-miR-4745-3p,miRTarBase_hsa-miR-4745-3p
hsa-miR-518c-5p,miRTarBase_hsa-miR-518c-5p
hsa-miR-6777-3p,miRTarBase_hsa-miR-6777-3p
hsa-miR-1284,miRTarBase_hsa-miR-1284
hsa-miR-5583-3p,miRTarBase_hsa-miR-5583-3p
mmu-miR-2861,miRTarBase_mmu-miR-2861
hsa-miR-6860,miRTarBase_hsa-miR-6860
hsa-miR-1908-3p,miRTarBase_hsa-miR-1908-3p
hsa-miR-7856-5p,miRTarBase_hsa-miR-7856-5p
hsa-miR-383-5p,miRTarBase_hsa-miR-383-5p
hsa-miR-4724-3p,miRTarBase_hsa-miR-4724-3p
hsa-miR-7974,miRTarBase_hsa-miR-7974
hsa-miR-4254,miRTarBase_hsa-miR-4254
mmu-miR-5124a,miRTarBase_mmu-miR-5124a
hsa-miR-5100,miRTarBase_hsa-miR-5100
hsa-miR-4419b,miRTarBase_hsa-miR-4419b
hsa-miR-548j-3p,miRTarBase_hsa-miR-548j-3p
mmu-miR-1960,miRTarBase_mmu-miR-1960
hsa-miR-576-5p,miRTarBase_hsa-miR-576-5p
hsa-miR-6753-5p,miRTarBase_hsa-miR-6753-5p
hsa-miR-548am-5p,miRTarBase_hsa-miR-548am-5p
hsa-miR-3672,miRTarBase_hsa-miR-3672
hsa-miR-8083,miRTarBase_hsa-miR-8083
hsa-miR-6757-5p,miRTarBase_hsa-miR-6757-5p
mmu-miR-767,miRTarBase_mmu-miR-767
hsa-miR-891a-5p,miRTarBase_hsa-miR-891a-5p
hsa-miR-663b,miRTarBase_hsa-miR-663b
mmu-miR-875-5p,miRTarBase_mmu-miR-875-5p
hsa-miR-4655-3p,miRTarBase_hsa-miR-4655-3p
hsa-miR-130a-5p,miRTarBase_hsa-miR-130a-5p
hsa-miR-6800-3p,miRTarBase_hsa-miR-6800-3p
hsa-miR-4475,miRTarBase_hsa-miR-4475
hsa-miR-6720-3p,miRTarBase_hsa-miR-6720-3p
hsa-miR-4790-3p,miRTarBase_hsa-miR-4790-3p
hsa-miR-520f-3p,miRTarBase_hsa-miR-520f-3p
hsa-miR-1910-5p,miRTarBase_hsa-miR-1910-5p
hsa-miR-431-3p,miRTarBase_hsa-miR-431-3p
mmu-miR-466b-3p,miRTarBase_mmu-miR-466b-3p
hsa-miR-6895-5p,miRTarBase_hsa-miR-6895-5p
hsa-miR-8054,miRTarBase_hsa-miR-8054
hsa-miR-4467,miRTarBase_hsa-miR-4467
hsa-miR-892a,miRTarBase_hsa-miR-892a
hsa-miR-605-5p,miRTarBase_hsa-miR-605-5p
hsa-miR-33b-5p,miRTarBase_hsa-miR-33b-5p
hsa-miR-613,miRTarBase_hsa-miR-613
hsa-miR-1268b,miRTarBase_hsa-miR-1268b
hsa-miR-33a-3p,miRTarBase_hsa-miR-33a-3p
hsa-miR-6083,miRTarBase_hsa-miR-6083
hsa-miR-192-5p,miRTarBase_hsa-miR-192-5p
hsa-miR-4795-3p,miRTarBase_hsa-miR-4795-3p
hsa-miR-4514,miRTarBase_hsa-miR-4514
hsa-miR-891a-3p,miRTarBase_hsa-miR-891a-3p
hsa-miR-6799-3p,miRTarBase_hsa-miR-6799-3p
hsa-miR-6071,miRTarBase_hsa-miR-6071
mmu-miR-5121,miRTarBase_mmu-miR-5121
hsa-miR-6851-5p,miRTarBase_hsa-miR-6851-5p
hsa-miR-4489,miRTarBase_hsa-miR-4489
hsa-miR-378e,miRTarBase_hsa-miR-378e
hsa-miR-6791-5p,miRTarBase_hsa-miR-6791-5p
mmu-miR-489-3p,miRTarBase_mmu-miR-489-3p
hsa-miR-3123,miRTarBase_hsa-miR-3123
mmu-miR-33-5p,miRTarBase_mmu-miR-33-5p
hsa-miR-6792-3p,miRTarBase_hsa-miR-6792-3p
hsa-miR-4671-3p,miRTarBase_hsa-miR-4671-3p
hsa-miR-6894-3p,miRTarBase_hsa-miR-6894-3p
hsa-miR-5089-5p,miRTarBase_hsa-miR-5089-5p
hsa-miR-6502-3p,miRTarBase_hsa-miR-6502-3p
hsa-miR-374a-3p,miRTarBase_hsa-miR-374a-3p
hsa-miR-10b-3p,miRTarBase_hsa-miR-10b-3p
hsa-miR-204-3p,miRTarBase_hsa-miR-204-3p
hsa-miR-758-5p,miRTarBase_hsa-miR-758-5p
hsa-miR-2682-3p,miRTarBase_hsa-miR-2682-3p
hsa-miR-3165,miRTarBase_hsa-miR-3165
mmu-miR-302c-3p,miRTarBase_mmu-miR-302c-3p
hsa-miR-5690,miRTarBase_hsa-miR-5690
mmu-miR-877-5p,miRTarBase_mmu-miR-877-5p
hsa-miR-6884-3p,miRTarBase_hsa-miR-6884-3p
hsa-miR-4485-3p,miRTarBase_hsa-miR-4485-3p
hsa-miR-4437,miRTarBase_hsa-miR-4437
hsa-miR-3929,miRTarBase_hsa-miR-3929
mmu-miR-465a-3p,miRTarBase_mmu-miR-465a-3p
hsa-miR-6504-3p,miRTarBase_hsa-miR-6504-3p
hsa-miR-7108-3p,miRTarBase_hsa-miR-7108-3p
hsa-miR-3648,miRTarBase_hsa-miR-3648
hsa-miR-635,miRTarBase_hsa-miR-635
hsa-miR-599,miRTarBase_hsa-miR-599
hsa-miR-1282,miRTarBase_hsa-miR-1282
mmu-let-7b-5p,miRTarBase_mmu-let-7b-5p
mmu-miR-673-5p,miRTarBase_mmu-miR-673-5p
mmu-miR-1905,miRTarBase_mmu-miR-1905
hsa-miR-132-5p,miRTarBase_hsa-miR-132-5p
hsa-miR-320a,miRTarBase_hsa-miR-320a
hsa-miR-301b-3p,miRTarBase_hsa-miR-301b-3p
hsa-miR-6769a-5p,miRTarBase_hsa-miR-6769a-5p
hsa-miR-4643,miRTarBase_hsa-miR-4643
hsa-miR-517-5p,miRTarBase_hsa-miR-517-5p
hsa-miR-520f-5p,miRTarBase_hsa-miR-520f-5p
hsa-miR-122-3p,miRTarBase_hsa-miR-122-3p
hsa-miR-922,miRTarBase_hsa-miR-922
hsa-miR-496,miRTarBase_hsa-miR-496
mmu-miR-20a-5p,miRTarBase_mmu-miR-20a-5p
hsa-miR-6804-3p,miRTarBase_hsa-miR-6804-3p
hsa-miR-556-5p,miRTarBase_hsa-miR-556-5p
hsa-miR-3202,miRTarBase_hsa-miR-3202
hsa-miR-548ae-3p,miRTarBase_hsa-miR-548ae-3p
hsa-miR-410-3p,miRTarBase_hsa-miR-410-3p
hsa-miR-1539,miRTarBase_hsa-miR-1539
mmu-miR-20b-5p,miRTarBase_mmu-miR-20b-5p
hsa-miR-216b-3p,miRTarBase_hsa-miR-216b-3p
hsa-miR-4659a-3p,miRTarBase_hsa-miR-4659a-3p
hsa-miR-550a-3p,miRTarBase_hsa-miR-550a-3p
hsa-miR-8057,miRTarBase_hsa-miR-8057
mmu-miR-211-5p,miRTarBase_mmu-miR-211-5p
mmu-miR-3087-3p,miRTarBase_mmu-miR-3087-3p
hsa-miR-3942-3p,miRTarBase_hsa-miR-3942-3p
hsa-miR-3169,miRTarBase_hsa-miR-3169
hsa-miR-580-5p,miRTarBase_hsa-miR-580-5p
hsa-miR-4304,miRTarBase_hsa-miR-4304
mmu-miR-691,miRTarBase_mmu-miR-691
hsa-miR-4289,miRTarBase_hsa-miR-4289
hsa-miR-4785,miRTarBase_hsa-miR-4785
mmu-miR-363-3p,miRTarBase_mmu-miR-363-3p
mmu-miR-298-5p,miRTarBase_mmu-miR-298-5p
hsa-miR-1207-5p,miRTarBase_hsa-miR-1207-5p
hsa-miR-4662a-3p,miRTarBase_hsa-miR-4662a-3p
hsa-miR-211-3p,miRTarBase_hsa-miR-211-3p
mmu-miR-3106-5p,miRTarBase_mmu-miR-3106-5p
hsa-miR-6889-3p,miRTarBase_hsa-miR-6889-3p
hsa-miR-548o-5p,miRTarBase_hsa-miR-548o-5p
hsa-miR-6781-3p,miRTarBase_hsa-miR-6781-3p
hsa-miR-5008-5p,miRTarBase_hsa-miR-5008-5p
mmu-miR-32-5p,miRTarBase_mmu-miR-32-5p
mmu-miR-669g,miRTarBase_mmu-miR-669g
hsa-miR-744-3p,miRTarBase_hsa-miR-744-3p
hsa-miR-7150,miRTarBase_hsa-miR-7150
hsa-miR-6873-5p,miRTarBase_hsa-miR-6873-5p
mmu-miR-363-5p,miRTarBase_mmu-miR-363-5p
hsa-miR-4761-5p,miRTarBase_hsa-miR-4761-5p
hsa-miR-8088,miRTarBase_hsa-miR-8088
mmu-miR-453,miRTarBase_mmu-miR-453
hsa-miR-4728-3p,miRTarBase_hsa-miR-4728-3p
hsa-miR-936,miRTarBase_hsa-miR-936
mmu-miR-449b,miRTarBase_mmu-miR-449b
hsa-miR-7-5p,miRTarBase_hsa-miR-7-5p
hsa-miR-4275,miRTarBase_hsa-miR-4275
hsa-miR-6830-3p,miRTarBase_hsa-miR-6830-3p
hsa-miR-1229-3p,miRTarBase_hsa-miR-1229-3p
hsa-miR-28-5p,miRTarBase_hsa-miR-28-5p
hsa-miR-4675,miRTarBase_hsa-miR-4675
mmu-miR-671-5p,miRTarBase_mmu-miR-671-5p
hsa-miR-619-5p,miRTarBase_hsa-miR-619-5p
mmu-miR-297b-5p,miRTarBase_mmu-miR-297b-5p
mmu-miR-23a-3p,miRTarBase_mmu-miR-23a-3p
hsa-miR-4661-3p,miRTarBase_hsa-miR-4661-3p
hsa-miR-3117-3p,miRTarBase_hsa-miR-3117-3p
hsa-miR-4652-5p,miRTarBase_hsa-miR-4652-5p
mmu-miR-3098-5p,miRTarBase_mmu-miR-3098-5p
mmu-miR-106b-5p,miRTarBase_mmu-miR-106b-5p
mmu-miR-5116,miRTarBase_mmu-miR-5116
mmu-miR-713,miRTarBase_mmu-miR-713
hsa-miR-5197-5p,miRTarBase_hsa-miR-5197-5p
hsa-miR-3943,miRTarBase_hsa-miR-3943
hsa-miR-4481,miRTarBase_hsa-miR-4481
hsa-miR-4782-5p,miRTarBase_hsa-miR-4782-5p
hsa-miR-653-3p,miRTarBase_hsa-miR-653-3p
hsa-miR-4659b-5p,miRTarBase_hsa-miR-4659b-5p
mmu-miR-5135,miRTarBase_mmu-miR-5135
hsa-miR-3689b-5p,miRTarBase_hsa-miR-3689b-5p
hsa-miR-6847-3p,miRTarBase_hsa-miR-6847-3p
hsa-miR-138-2-3p,miRTarBase_hsa-miR-138-2-3p
mmu-miR-3057-5p,miRTarBase_mmu-miR-3057-5p
hsa-miR-1237-5p,miRTarBase_hsa-miR-1237-5p
hsa-miR-6072,miRTarBase_hsa-miR-6072
hsa-miR-4760-3p,miRTarBase_hsa-miR-4760-3p
hsa-miR-4504,miRTarBase_hsa-miR-4504
hsa-miR-744-5p,miRTarBase_hsa-miR-744-5p
hsa-miR-4524a-3p,miRTarBase_hsa-miR-4524a-3p
hsa-miR-520a-5p,miRTarBase_hsa-miR-520a-5p
hsa-miR-539-3p,miRTarBase_hsa-miR-539-3p
hsa-miR-2115-5p,miRTarBase_hsa-miR-2115-5p
hsa-miR-6825-3p,miRTarBase_hsa-miR-6825-3p
hsa-miR-3192-3p,miRTarBase_hsa-miR-3192-3p
hsa-miR-3192-5p,miRTarBase_hsa-miR-3192-5p
hsa-miR-652-5p,miRTarBase_hsa-miR-652-5p
hsa-miR-6814-3p,miRTarBase_hsa-miR-6814-3p
mmu-miR-669p-5p,miRTarBase_mmu-miR-669p-5p
hsa-miR-454-3p,miRTarBase_hsa-miR-454-3p
hsa-miR-548bb-3p,miRTarBase_hsa-miR-548bb-3p
hsa-miR-224-3p,miRTarBase_hsa-miR-224-3p
hsa-miR-140-3p,miRTarBase_hsa-miR-140-3p
hsa-miR-6793-3p,miRTarBase_hsa-miR-6793-3p
hsa-miR-6747-5p,miRTarBase_hsa-miR-6747-5p
hsa-miR-4781-5p,miRTarBase_hsa-miR-4781-5p
mmu-miR-466c-3p,miRTarBase_mmu-miR-466c-3p
mmu-miR-871-5p,miRTarBase_mmu-miR-871-5p
hsa-miR-4658,miRTarBase_hsa-miR-4658
hsa-miR-6512-5p,miRTarBase_hsa-miR-6512-5p
hsa-miR-425-3p,miRTarBase_hsa-miR-425-3p
mmu-miR-18b-5p,miRTarBase_mmu-miR-18b-5p
hsa-miR-544b,miRTarBase_hsa-miR-544b
hsa-miR-2681-5p,miRTarBase_hsa-miR-2681-5p
hsa-miR-6737-3p,miRTarBase_hsa-miR-6737-3p
mmu-miR-702-3p,miRTarBase_mmu-miR-702-3p
hsa-miR-4700-3p,miRTarBase_hsa-miR-4700-3p
hsa-miR-4772-5p,miRTarBase_hsa-miR-4772-5p
mmu-miR-669k-3p,miRTarBase_mmu-miR-669k-3p
